kind,scenario_id,method,metric,n,mean,median,stddev,iqr,p5,p95,bootstrap_ci_method,bootstrap_ci_lower,bootstrap_ci_upper,observation_ids
feasible,low-risk-public-tool,bilateral_minimax_regret,task_request_response_time_ns,30,504256.5,500354.5,32400.00235073427,32770.5,458216.8,560277.8,percentile,494093.5,509350.5,feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-public-tool,bilateral_minimax_regret,process_cpu_time_ns,30,355953750.6333333,355671137.0,9042307.855688859,10783583.25,344560282.7,371084196.34999996,percentile,351423200.0,358827776.5,feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-public-tool,bilateral_minimax_regret,peak_rss_kib,30,80480.93333333333,80684.0,599.8654408502266,749.0,79376.0,81175.4,percentile,80432.0,80796.0,feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-public-tool,bilateral_minimax_regret,context_switches,30,148.73333333333332,147.0,8.72544172711808,10.75,140.45,164.39999999999998,percentile,143.5,150.5,feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-public-tool,bilateral_minimax_regret,contract_size_bytes,30,11261.0,11261.0,0.0,0.0,11261.0,11261.0,percentile,11261.0,11261.0,feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-public-tool,bilateral_minimax_regret,total_protocol_bytes,30,12169.0,12169.0,0.0,0.0,12169.0,12169.0,percentile,12169.0,12169.0,feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r01;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r02;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r03;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r04;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r05;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r06;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r07;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r08;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r09;feasible:low-risk-public-tool:bilateral_minimax_regret:b01:r10;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r11;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r12;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r13;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r14;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r15;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r16;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r17;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r18;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r19;feasible:low-risk-public-tool:bilateral_minimax_regret:b02:r20;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r21;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r22;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r23;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r24;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r25;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r26;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r27;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r28;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r29;feasible:low-risk-public-tool:bilateral_minimax_regret:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,total_session_wall_time_ns,30,450800851.43333334,445160598.5,24784097.750165816,11564201.25,433979853.25,489105522.24999994,percentile,442194144.5,448320532.5,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,tls_handshake_time_ns,30,10460441.966666667,10256544.0,703765.3830099956,458575.75,9748870.15,11962954.599999998,percentile,10168921.0,10506720.5,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,negotiation_selection_time_ns,30,316667165.5,313892242.0,15150993.212289164,11623107.5,303750265.2,344208809.59999996,percentile,307446875.0,316965117.5,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,contract_sign_verify_gate_time_ns,30,101703972.63333334,99471096.5,7827163.300554702,5382141.5,95964531.05,114584625.29999997,percentile,97930943.0,102199929.5,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,task_request_response_time_ns,30,529946.2666666667,499369.5,115039.77428876152,30401.0,480982.65,586784.9999999999,percentile,494886.5,519210.5,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,process_cpu_time_ns,30,357138693.6,353450187.5,19190331.4734627,12371269.5,342466658.55,388444929.45,percentile,347769040.0,356386054.0,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
feasible,low-risk-public-tool,canonical_first_safe,peak_rss_kib,30,80380.13333333333,80686.0,941.1930702052043,757.0,79376.0,81171.8,percentile,80432.0,80770.0,feasible:low-risk-public-tool:canonical_first_safe:b01:r01;feasible:low-risk-public-tool:canonical_first_safe:b01:r02;feasible:low-risk-public-tool:canonical_first_safe:b01:r03;feasible:low-risk-public-tool:canonical_first_safe:b01:r04;feasible:low-risk-public-tool:canonical_first_safe:b01:r05;feasible:low-risk-public-tool:canonical_first_safe:b01:r06;feasible:low-risk-public-tool:canonical_first_safe:b01:r07;feasible:low-risk-public-tool:canonical_first_safe:b01:r08;feasible:low-risk-public-tool:canonical_first_safe:b01:r09;feasible:low-risk-public-tool:canonical_first_safe:b01:r10;feasible:low-risk-public-tool:canonical_first_safe:b02:r11;feasible:low-risk-public-tool:canonical_first_safe:b02:r12;feasible:low-risk-public-tool:canonical_first_safe:b02:r13;feasible:low-risk-public-tool:canonical_first_safe:b02:r14;feasible:low-risk-public-tool:canonical_first_safe:b02:r15;feasible:low-risk-public-tool:canonical_first_safe:b02:r16;feasible:low-risk-public-tool:canonical_first_safe:b02:r17;feasible:low-risk-public-tool:canonical_first_safe:b02:r18;feasible:low-risk-public-tool:canonical_first_safe:b02:r19;feasible:low-risk-public-tool:canonical_first_safe:b02:r20;feasible:low-risk-public-tool:canonical_first_safe:b03:r21;feasible:low-risk-public-tool:canonical_first_safe:b03:r22;feasible:low-risk-public-tool:canonical_first_safe:b03:r23;feasible:low-risk-public-tool:canonical_first_safe:b03:r24;feasible:low-risk-public-tool:canonical_first_safe:b03:r25;feasible:low-risk-public-tool:canonical_first_safe:b03:r26;feasible:low-risk-public-tool:canonical_first_safe:b03:r27;feasible:low-risk-public-tool:canonical_first_safe:b03:r28;feasible:low-risk-public-tool:canonical_first_safe:b03:r29;feasible:low-risk-public-tool:canonical_first_safe:b03:r30
